# Band Name                        ,Catalogue Name                     ,Date Observed                      ,RA,Dec,Flux,Frequency                          ,Names
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,225.3948266,-39.31095218,0.038,1.035E11                           ,J1501-3918|J150134-391838
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,281.8027517,8.176496817,0.076,1.035E11                           ,J1847+0810|J1847+081|B1844+081|VLA_J1847+0810
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,168.2561761,-35.83007551,0.057,1.035E11                           ,J1113-3549|J111301-354947|J111302-355004
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,259.7057487,-28.84474995,0.114,1.035E11                           ,J1718-2850|J171849-285041
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,265.515373,-33.69289188,0.057,9.15E10                            ,J1742-3341|J174203-334135
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,287.9747392,-21.04550074,0.15,9.15E10                            ,J1911-2102|J191153-210244|J191153-210249
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,228.3775914,-42.36558475,0.131,9.15E10                            ,J1513-4221|J151330-422156
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,259.7057487,-28.84474995,0.13,9.15E10                            ,J1718-2850|J171849-285041
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,167.4902085,-37.53917832,0.037,9.15E10                            ,J1109-3732|J110957-373220|J110958-373233
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,220.9883226,-39.14445997,0.111,1.035E11                           ,J1443-3908|J144357-390839|J144401-390846
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,294.6816931,9.705577381,0.037,1.035E11                           ,J1938+0942
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,279.3521184,-33.31910012,0.037,1.035E11                           ,J1837-3319|J183722-331916
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,279.3521184,-33.31910012,0.037,9.15E10                            ,J1837-3319|J183722-331916
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,154.6160345,5.508322789,0.11,1.035E11                           ,J1018+0530|J1018+055|J101827+053022|B1015+057|VLA_J1018+0530
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,225.4188519,-38.47198564,0.073,9.15E10                            ,J1501-3828|J150140-382815|J150140-382818
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,157.3409609,5.32743895,0.073,9.15E10                            ,J1029+0519|J1029+053|J102921+051938|B1026+055|VLA_J1029+0519
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,104.2615157,-61.65707817,0.036,9.15E10                            ,J0657-6139|J065702-613925
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,236.922024,-9.725833742,0.072,9.15E10                            ,J1547-0943|J154740-094349|J154741-094331
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,104.2615157,-61.65707817,0.036,1.035E11                           ,J0657-6139|J065702-613925
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,268.6638944,-16.96715275,0.036,9.15E10                            ,J1754-1658|J175439-165800
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,230.4313902,5.284770017,0.036,9.15E10                            ,J1521+0517|J152141+051650
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,167.4902085,-37.53917832,0.036,1.035E11                           ,J1109-3732|J110957-373220|J110958-373233
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,254.9538249,-31.51325357,0.054,9.15E10                            ,J1659-3130|J165948-313046
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,297.6558405,-58.07770793,0.071,9.15E10                            ,J1950-5804|J195037-580439|J195037-580441
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,256.2553425,-24.75270989,0.053,9.15E10                            ,J1705-2445|J170501-244509
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,265.515373,-33.69289188,0.053,1.035E11                           ,J1742-3341|J174203-334135
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,254.9538249,-31.51325357,0.052,1.035E11                           ,J1659-3130|J165948-313046
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,216.0668132,-14.11749826,0.052,1.035E11                           ,J1424-1407|J142415-140659|J142415-140703
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,289.3252667,14.08604746,0.034,9.15E10                            ,J1917+1405
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,151.9575656,7.143316058,0.034,9.15E10                            ,J1007+0708|J100750+070834
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,256.2553425,-24.75270989,0.05,1.035E11                           ,J1705-2445|J170501-244509
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,268.6638944,-16.96715275,0.033,1.035E11                           ,J1754-1658|J175439-165800
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,81.92967569,-54.43799016,0.032,9.15E10                            ,J0527-5426|J052743-542615|J052743-542616
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,230.4313902,5.284770017,0.031,1.035E11                           ,J1521+0517|J152141+051650
ALMA-Band 7                        ,ALMA                               ,2019-04-08T00:00:00Z               ,217.5405783,10.72412833,0.076,3.435E11                           ,J1430+1043|J1430+107|J143009+104340|B1427+109|VLA_J1430+1043
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,151.9575656,7.143316058,0.028,1.035E11                           ,J1007+0708|J100750+070834
ALMA-Band 7                        ,ALMA                               ,2019-04-08T00:00:00Z               ,202.7987209,-26.65267225,0.042,3.435E11                           ,J1331-2639|J133111-263906
ALMA-Band 7                        ,ALMA                               ,2019-04-08T00:00:00Z               ,192.8970438,-19.46506461,0.041,3.435E11                           ,J1251-1927|J125129-192755|J125135-192753
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,296.3509534,-55.34689911,0.327,1.035E11                           ,J1945-5520|J194524-552049|J194525-552051
ALMA-Band 7                        ,ALMA                               ,2019-04-08T00:00:00Z               ,151.6567114,5.164993967,0.052,3.435E11                           ,J1006+0509|J100637+050950
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,258.635471,-20.89841383,0.025,1.035E11                           ,J1714-2053|J171432-205354|J171432-205405
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,257.9541388,-33.64474242,0.025,1.035E11                           ,J1711-3338|J171148-333839
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,171.8120777,-65.09547463,0.022,9.15E10                            ,J1127-6505|J112714-650544
ALMA-Band 7                        ,ALMA                               ,2019-04-08T00:00:00Z               ,229.1853725,7.021620608,0.043,3.435E11                           ,J1516+0701
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,258.635471,-20.89841383,0.027,9.15E10                            ,J1714-2053|J171432-205354|J171432-205405
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,151.2034112,7.143816053,0.017,1.035E11                           ,J1004+0708|J100449+070837
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,233.818891,19.91414083,0.025,9.15E10                            ,J1535+1954|J153516+195457
ALMA-Band 3                        ,ALMA                               ,2019-04-08T00:00:00Z               ,151.2034112,7.143816053,0.018,9.15E10                            ,J1004+0708|J100449+070837
